anio,codigo,descripcion,total,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,fuente,categoria
2022,6640,Marcha atras en forma indebida,891,34,78,105,87,90,85,71,81,68,72,63,57,infracciones_2022,otras
2022,7065,Uso indebido de luces,856,4,5,23,321,249,207,15,4,12,9,4,3,infracciones_2022,alcohol_otros
2022,8885,"Paradas, otras señales y simbolos",832,21,27,21,33,54,45,100,113,126,75,101,116,infracciones_2022,otras
2022,6330,Dispositivo de control de ruido y silenciador Falta /Mal funcionamiento,794,62,3,57,1,26,107,123,164,37,50,33,131,infracciones_2022,otras
2022,6531,Exceso Velocidad más de 140Km/h,786,40,75,80,59,62,35,63,45,76,89,85,77,infracciones_2022,velocidad
2022,6272,Sistemas o dispositivos de retencion infantil,712,38,96,193,114,44,17,29,36,52,27,36,30,infracciones_2022,otras
2022,6172,Obstruccion de circulacion al transito,629,9,31,33,44,72,55,66,52,75,49,70,73,infracciones_2022,otras
2022,6800,Nro.ocupantes mayor a capacidad vehiculo,615,54,88,86,75,40,28,36,31,44,44,45,44,infracciones_2022,otras
2022,6430,Uso de Vidrios tonalizados antirreglamentarios,566,16,15,36,122,91,102,35,28,34,37,36,14,infracciones_2022,otras
2022,8942,"Taxi , transp escolar, remise, vehic fantasia , otro sin autorizacion",503,55,68,49,49,39,20,29,45,62,40,35,12,infracciones_2022,otras
2022,7463,Conducir con nivel alcohol mayor 0.2 y menor 1 gr/Lt/sangre (Moto),444,15,46,61,38,45,34,28,43,23,49,24,38,infracciones_2022,alcohol
2022,6720,Interrumpir Filas Escolares,407,1,5,45,26,45,47,16,54,52,56,47,13,infracciones_2022,otras
2022,8943,Vehic transporte pasajeros no cumple con VTV,371,5,3,1,10,8,16,14,22,50,41,51,150,infracciones_2022,otras
2022,8910,Violación de Barreras Ferroviarias - Particular,344,16,24,12,16,21,18,46,37,49,38,39,28,infracciones_2022,otras
2022,7062,Negarse a someterse al control de alcoholemia/estupefac/otra sustancia similar (conductor/acompaña),310,22,26,32,28,19,23,26,29,29,31,24,21,infracciones_2022,alcohol
2022,6560,Invasión parcial de vías,281,12,24,14,32,23,43,25,27,23,22,23,13,infracciones_2022,velocidad
2022,7464,Conducir con nivel alcohol mayor 0.0 y menor 1 gr/Lt/sangre (Tte Pasajeros/Carga/principiante),260,5,29,25,27,23,24,18,23,20,22,21,23,infracciones_2022,alcohol
2022,6130,Conducir sin anteojos o lentes contacto segun Licencia,227,2,4,8,13,10,15,18,27,31,27,38,34,infracciones_2022,otras
2022,6185,Carga y descarga (propietario y/o responsable del comercio),188,15,12,12,8,21,18,17,13,10,20,16,26,infracciones_2022,otras
2022,6370,Colocacion Bocinas o sirenas antirreglamentarias,173,18,0,17,0,11,22,13,48,11,4,9,20,infracciones_2022,otras
2022,6552,Servicio mensajería/reparto en Motovehiculo sin hab /hab vencida /excede límite del objeto,147,14,4,10,18,20,15,5,24,26,5,6,0,infracciones_2022,velocidad
2022,6780,Prohib.circular según DIA/HORA/CARAC.VEHIC (vehículos),145,13,5,6,10,12,10,36,8,23,9,8,5,infracciones_2022,otras
2022,7010,Circular sin utilizar Antiparras (Moto/Ciclomotor/motoneta),130,6,5,7,10,13,5,8,6,20,12,17,21,infracciones_2022,alcohol_otros
2022,6830,Ocupar lugar no destinado para viajar,125,7,7,13,7,5,11,11,13,13,11,20,7,infracciones_2022,otras
2022,6879,Requisitos de los vehiculos de transporte de carga sin habilitacion,116,3,0,10,9,13,36,8,2,0,9,17,9,infracciones_2022,otras
2022,6700,No ceder Paso a Polic/Bombe/Ambula/Serv.Pub.o Urgen.,110,13,10,4,19,13,8,11,9,6,7,4,6,infracciones_2022,otras
2022,7066,Utilizacion de luces prohibidas,100,6,4,6,17,14,10,8,11,9,9,2,4,infracciones_2022,alcohol_otros
2022,6620,No respetar paso o cartel PARE en bocacalle,91,5,15,5,10,6,9,6,11,2,9,6,7,infracciones_2022,otras
2022,6410,Falta Paragolpe,65,5,9,5,6,3,10,5,2,6,3,4,7,infracciones_2022,otras
2022,6781,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES (moto),58,3,3,1,6,8,3,6,3,6,3,13,3,infracciones_2022,otras
2022,6122,Licencia o documentación habilitante vencida (transporte público),51,3,0,5,5,0,1,7,2,10,4,6,8,infracciones_2022,otras
2022,6169,"Conductor que dañe, altere o retire dispositivo",49,9,0,3,5,2,6,3,10,5,0,5,1,infracciones_2022,otras
2022,6230,Circular con equipo Antiradar o Antifoto,44,3,5,1,4,10,2,4,5,1,2,1,6,infracciones_2022,otras
2022,7063,Contribución a conducción peligrosa.,44,1,5,2,5,5,5,2,0,3,3,3,10,infracciones_2022,alcohol_otros
2022,6390,Uso Paragolpe antirreglamentario,43,3,2,3,2,2,2,5,7,6,6,2,3,infracciones_2022,otras
2022,8884,Señalizacion de obras,41,0,7,1,3,3,5,2,6,5,2,1,6,infracciones_2022,otras
2022,6271,Menores de edad en asiento trasero SIN dispositivo retencion infantil o SIN acompañante mayor,39,1,1,3,6,6,20,0,1,0,0,1,0,infracciones_2022,otras
2022,8944,Vehic transporte pasajeros en infraccion,38,3,3,0,0,5,1,0,3,3,8,9,3,infracciones_2022,otras
2022,6121,"Permitir conducir con licencia o documentación vencida (titular, mandataria o responsable)",36,1,0,2,1,3,3,3,3,6,4,5,5,infracciones_2022,otras
2022,6280,"Limitador de velocidad, Falta / Funciona incorrectamente",36,2,0,0,3,4,2,2,2,6,7,5,3,infracciones_2022,otras
2022,6242,Incumplimiento grabado de autopartes (Titular/Tomador),35,2,5,1,3,4,0,3,4,5,3,2,3,infracciones_2022,otras
2022,6880,No cumplir norma  Peso/dimen/permisos/carga descubierta/seguro(carga),35,0,3,1,4,2,1,3,2,3,6,4,6,infracciones_2022,otras
2022,6187,"Negativa de someterse a control (taxis, escolares , pasajeros, remises. Prestando servicio)",34,0,3,4,6,1,2,1,6,3,1,1,6,infracciones_2022,alcohol
2022,6220,Circular con Placas de OTRO dominio.,34,2,3,1,3,4,1,2,5,5,3,3,2,infracciones_2022,otras
2022,6878,Requisitos de los vehiculos de transporte de carga,34,0,2,1,1,1,1,1,1,1,3,5,17,infracciones_2022,otras
2022,6180,No exhibir documentacion sobre transporte de sustancias peligrosas,33,2,2,3,2,1,2,1,3,4,5,4,4,infracciones_2022,otras
2022,6150,Permitir Conducir c/licencia conductor No Correspondiente(titular/transporte),29,2,1,0,2,0,2,2,1,3,3,7,6,infracciones_2022,otras
2022,6950,Enseñar conduccion en lugar no autorizado,29,2,2,1,1,4,4,3,3,1,2,6,0,infracciones_2022,estacionamiento
2022,6290,"Dispositivo control gases, Falta /Mal funcionamiento",27,6,1,5,4,2,4,0,0,0,1,1,3,infracciones_2022,otras
2022,6782,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES s/norma 5.3.2.i Ley2148 (MOTO),27,0,2,1,2,6,0,1,2,4,1,8,0,infracciones_2022,otras
2022,6850,No cumplir norma horario/ropa/requisito vehiculo Tte. pasajero,24,0,0,0,1,1,0,1,19,2,0,0,0,infracciones_2022,otras
2022,6960,Enseñar conduccion (por Academia) en lugar no autorizado,23,5,1,3,1,2,1,1,3,0,2,2,2,infracciones_2022,estacionamiento
2022,6105,Falta de licencia o documentación o inhabilitado (transporte público),22,1,0,0,3,2,2,2,2,1,5,1,3,infracciones_2022,otras
2022,6160,Permitir o Facilitar manejo persona sin edad s/tipo vehiculo,22,9,1,0,2,3,0,0,1,0,3,0,3,infracciones_2022,otras
2022,8911,Violación de Barreras Ferroviarias - Transporte,20,2,1,1,5,0,2,1,1,4,0,1,2,infracciones_2022,otras
2022,6184,Titular vehiculo de carga exceda peso maximo por eje,19,0,0,0,2,1,0,5,1,2,0,6,2,infracciones_2022,otras
2022,7469,Afectar calzada c/evento/obra (incumple manual señalizacion vial transitoria),17,0,0,0,3,3,1,2,3,1,1,1,2,infracciones_2022,alcohol_otros
2022,6840,No cumplir norma uso radio/reproductor sonido/fumar/trato al pasajero,13,1,1,2,0,0,1,1,1,0,1,3,2,infracciones_2022,otras
2022,7021,(Ciclorodado) Regimen ciclorodados y dipositivos de movilidad personal,13,1,3,2,1,1,1,1,1,0,2,0,0,infracciones_2022,alcohol_otros
2022,6310,Verter liquido combustible o aguas servidas,12,3,1,2,1,1,0,2,0,1,0,1,0,infracciones_2022,otras
2022,6470,Falta Tapa Combustible,12,1,0,1,2,0,3,1,1,2,0,1,0,infracciones_2022,otras
2022,6166,Vehiculo Transporte de sustancias alimenticias sin habilitaciòn,11,2,0,1,4,3,0,1,0,0,0,0,0,infracciones_2022,otras
2022,6870,No Cumplir Normas s/requisitos Vehículos de Transporte c/habilitación,11,1,0,3,1,1,3,0,0,1,0,0,1,infracciones_2022,otras
2022,6871,Servicio de Taxis Sin Habilitación,11,0,0,0,1,1,1,2,2,0,1,2,1,infracciones_2022,otras
2022,7468,Afectar calzada c/evento/obra q no implica apertura/rotura (excede autorizacion),11,0,0,1,0,1,3,3,1,2,0,0,0,infracciones_2022,alcohol_otros
2022,8886,Conductores principiantes,11,1,2,3,0,1,0,0,1,0,2,1,0,infracciones_2022,otras
2022,6526,Exceso Velocidad más de 10Km/h y hasta 20Km/h de la Máxima permitida para el tipo de arteria,10,0,0,0,0,9,1,0,0,0,0,0,0,infracciones_2022,velocidad
2022,7465,Prestar servicio enseñanza de conducción de vehículos sin habilitación,9,0,2,0,0,3,1,0,1,0,0,1,1,infracciones_2022,alcohol
2022,7467,Afectar calzada sin autorizacion c/evento/obra q no implica apertura/rotura,9,0,0,0,0,0,2,1,4,2,0,0,0,infracciones_2022,alcohol_otros
2022,6877,No Cumplir Normas/requisitos Vehículos de Transporte sin habilitación,8,0,0,1,0,1,0,1,3,1,0,1,0,infracciones_2022,otras
2022,6882,Prestacion servicio publico Taxis c/licencia taxi vencida (dentro 360 vencida),8,1,0,0,0,0,0,2,0,1,3,1,0,infracciones_2022,otras
2022,6881,"Transporte de carga (transp.Explosivos, inflamables, animales, etc.)",7,1,0,0,0,0,0,0,0,0,0,3,3,infracciones_2022,otras
2022,6168,"Titular o responsable vehiculo transporte de escolares que dañe, altere o retire disp de alcoholemia",6,0,0,0,1,1,0,0,1,2,0,1,0,infracciones_2022,alcohol
2022,6542,Asignar viaje a Repartidor/Mensajero con habilitac.vencida/habilitac.vehíc. vencida,6,2,0,1,1,0,0,0,0,1,0,0,1,infracciones_2022,velocidad
2022,6551,Servicio mensajería/reparto en ciclorodado sin hab/ hab vencida/ excede límite del objeto de aquella,6,1,0,1,1,0,0,1,0,1,1,0,0,infracciones_2022,velocidad
2022,6162,"Exceso de Velocidad + de 140 Km/h (taxis, pasajeros, escolares o remises)",5,0,0,0,1,2,0,1,1,0,0,0,0,infracciones_2022,otras
2022,6525,Exceso Velocidad hasta 10Km/h de la Máxima permitida para el tipo de arteria,5,0,0,0,0,4,0,0,0,0,0,0,1,infracciones_2022,velocidad
2022,6872,Servicio de radio taxis que incumpla la normativa legal vigente,5,0,0,0,1,2,0,1,0,0,0,1,0,infracciones_2022,otras
2022,8926,Nomina de abonados (prestar servicio con menor cantidad de abonados),5,0,1,1,3,0,0,0,0,0,0,0,0,infracciones_2022,otras
2022,6181,Conductor vehiculo con taximetro que se negara sin justificacion a transportar pasajero,4,0,0,1,1,0,1,0,1,0,0,0,0,infracciones_2022,otras
2022,6527,Exceso Velocidad hasta 20Km/h de la Máxima permitida en vías rápidas,4,0,1,0,1,0,0,0,0,1,1,0,0,infracciones_2022,velocidad
2022,6883,Prestacion servicio publico Taxis c/licencia vencida (mas de 360 vencida),4,0,0,1,0,0,0,0,0,0,1,2,0,infracciones_2022,otras
2022,6519,No respetar limites de velocidad minimos,3,0,0,2,1,0,0,0,0,0,0,0,0,infracciones_2022,velocidad
2022,6530,Exceso Velocidad más de 40Km/h de la Máxima permitida en vías rápidas y hasta 140 km/h,3,1,0,0,1,0,0,0,1,0,0,0,0,infracciones_2022,velocidad
2022,8939,Equipo no homologado (quien preste servicios sin haber verificado y/o registrado ante la Autoridad,3,0,0,0,0,1,1,0,0,0,0,0,1,infracciones_2022,otras
2022,6110,Permitir conducir sin Licencia o Inhabilitado (titular/transporte),2,0,1,0,0,0,0,0,0,0,0,1,0,infracciones_2022,otras
2022,6183,Cond vehiculo con taximetro que no porte ficha identif del titular de la licencia o la del conductor,2,0,0,0,0,0,0,1,0,0,0,0,1,infracciones_2022,otras
2022,6243,Incumplimiento grabado de autopartes (Gestor /Mandat /Concesionaria /Intermediario ),2,0,0,0,1,0,0,0,0,1,0,0,0,infracciones_2022,otras
2022,6529,Exceso Velocidad más 20Km de la Máxima permitida para el tipo de arteria y hasta 140 km/h,2,0,0,0,0,2,0,0,0,0,0,0,0,infracciones_2022,velocidad
2022,7030,Incumplir Normas Tte.Privado pasajeros/Alquiler auto s/chofer,2,0,0,1,0,1,0,0,0,0,0,0,0,infracciones_2022,alcohol_otros
2022,1149,Otras infracciones de transito,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,otras
2022,6163,"Exceso de Velocidad mas de 20Km/h en Calle o Avenida (taxis, pasajeros, escolares, remises)",1,0,0,0,1,0,0,0,0,0,0,0,0,infracciones_2022,otras
2022,6165,Trans de sustancias peligrosas (no exhibir corresp insc en Reg de Transportistas segun norm vigente),1,0,0,0,0,0,1,0,0,0,0,0,0,infracciones_2022,otras
2022,6182,Cond vehiculo con taximetro que se negara a interrumpir func del mecanismo y/o disp de publicidad,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,otras
2022,6512,Exceso Velocidad +20Km de la Maxima permitida en calle/avenida(particulares),1,0,0,0,1,0,0,0,0,0,0,0,0,infracciones_2022,velocidad
2022,6520,Exceso de Velocidad,1,0,0,0,0,1,0,0,0,0,0,0,0,infracciones_2022,velocidad
2022,6541,Asignar viaje a Repartidor/Mensajero no habilitado/vehíc no habilitado/habilitación no vigente,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,velocidad
2022,6545,Adulterar datos provistos s/Cap 13.11 Cód.Tránsito y Transporte,1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2022,velocidad
2022,6547,No proveer seguros a mensajeros/repartidores s/Cap.13.6 Cód Tránsito y Transito,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,velocidad
2022,6860,No Cumplir Normas s/requisitos Vehículos  Escolares c/habilitación,1,0,0,0,0,0,1,0,0,0,0,0,0,infracciones_2022,otras
2022,6861,No Cumplir Normas  s/requisitos Vehículos Escolares sin habilitación,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,otras
2022,6873,Radio taxi que no este abonado a una estación central o difiera estación abonada,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2022,otras
2022,6874,Radio taxi con IRA vencido y/o que a su baja no hubiere eliminado las señales que lo identificaban,1,1,0,0,0,0,0,0,0,0,0,0,0,infracciones_2022,otras
2022,6875,"Servicio de radio taxi, titular o mandataria que realice promociones o cobre tarifa no autorizada",1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2022,otras
2022,6876,No aplicación de la tarifa de taxi vigente,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2022,otras
2022,7022,(Dispositivo movilidad personal) Regimen ciclorodados y dipositivos de movilidad personal,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,alcohol_otros
2022,7552,Alteraciones con dispositivos mecánicos electrónicos a fin de incrementar la tarifa,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2022,alcohol_otros
2022,8924,Incumplimiento a la autorización para funcionar como radio taxi,1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2022,otras
2022,8927,Personal de la empresa de radio taxi (no cumplimentar con previsiones),1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2022,otras
2022,8932,Abonados sin equipos,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2022,otras
2023,6535,Exceso de velocidad de 10% a 30% ms de la velocidad permitida,950256,92836,130534,23770,149523,111263,77967,63063,73965,36120,27214,106105,57896,infracciones_2023,velocidad
2023,6900,Estac. lugar prohib./forma indebida/antirreglamentaria,424676,43352,34399,31918,39154,36961,35497,34224,39205,36771,35528,32625,25042,infracciones_2023,estacionamiento
2023,6660,Forzar barrera/evadir pago peaje autopista,413566,54255,49699,39615,41110,35729,36537,12058,20984,31665,25206,30806,35902,infracciones_2023,peajes
2023,6761,"Carriles o vías prohíbidas (tránsito rápido,diferenciado,metrobus)",202501,7683,32759,4934,24584,12766,15749,8529,13533,24013,11950,29814,16187,infracciones_2023,carriles
2023,6910,Estac. LUGAR RESERVADO (paradas/garage/ciclovias/carril exclusivo/Micro-Macrocentro/otros),119967,7349,6278,8241,10493,10000,10325,11060,12421,10469,10973,12306,10052,infracciones_2023,estacionamiento
2023,6536,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Particulares),97569,11077,11999,2579,12282,9061,7376,6148,6403,3099,2652,17308,7585,infracciones_2023,velocidad
2023,6740,No respetar Senda Peatonal/Paso Peaton,70919,5561,3493,7969,3110,6655,10739,6081,5180,6034,5643,7165,3289,infracciones_2023,otras
2023,7050,Violar Luz Roja,67873,3763,3425,5372,3369,4082,4758,8668,6330,8020,7289,8086,4711,infracciones_2023,alcohol_otros
2023,6270,No uso cinturon de seguridad,64261,1002,1101,1658,7822,15615,5231,2982,4713,4390,5492,9845,4410,infracciones_2023,otras
2023,6490,Conducir utilizando Celular / Auriculares / Reproductor de video,56874,6058,3550,4279,3335,4601,4263,3937,5283,5395,4800,5460,5913,infracciones_2023,otras
2023,6935,Estacionamiento en areas peatonales,40699,2715,2305,2446,4147,3262,3157,3899,4495,3589,3676,3793,3215,infracciones_2023,estacionamiento
2023,6200,Placas dominio. Falta/antirreglamentarias/mal estado,28400,2412,2059,2192,2092,2438,2536,2264,2797,2698,2430,2304,2178,infracciones_2023,otras
2023,6760,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,18809,2661,852,3199,898,814,2072,649,1922,1941,1258,895,1648,infracciones_2023,carriles
2023,6911,Estacionar en LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,17922,739,902,1284,2047,1875,1716,1936,1966,1397,1320,1497,1243,infracciones_2023,estacionamiento
2023,6980,No respetar indicaciones Autoridad dirige Transito,15181,1184,905,1406,1049,1168,1327,1176,1212,1377,1465,1554,1358,infracciones_2023,estacionamiento
2023,6580,No respetar carriles/Maniobras Peligrosas,11921,902,781,1076,875,956,1037,893,980,1318,1123,1052,928,infracciones_2023,velocidad
2023,6241,Revision tecnica (no realizarla o certificado vencido),11790,2282,1462,1216,1135,875,691,646,861,784,724,627,487,infracciones_2023,otras
2023,6680,Obstruir vía Transversal/Ciclovía/Vereda/Estac. reservado,11533,916,832,853,909,887,774,817,1034,1411,1208,1128,764,infracciones_2023,otras
2023,6492,Conductor redactando/enviando mensaje de texto,10303,893,604,526,580,818,797,763,899,1028,1013,1135,1247,infracciones_2023,otras
2023,6600,Girar a izquierda/derecha en lugar prohibido,10150,815,831,988,773,851,776,742,871,997,861,870,775,infracciones_2023,otras
2023,7064,Utilizar en infraccion cartel/credencial/documento sobre franquicia transito/estacionamiento,8988,990,549,658,722,821,615,550,857,962,941,758,565,infracciones_2023,alcohol_otros
2023,6920,Estac. lugar sin ticket/hora vencida,8929,1520,1138,1700,1643,1112,1003,703,106,3,0,1,0,infracciones_2023,estacionamiento
2023,6161,Exhibición de documentación (no exhibir ced verde vigente a nombre del tit  o ced azul de conductor),8208,905,705,691,677,767,655,609,648,743,705,617,486,infracciones_2023,documentacion
2023,6763,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,7923,0,0,0,0,0,0,0,1409,2431,1835,1984,264,infracciones_2023,otras
2023,6120,Conducir con Licencia Vencida o Caduca,7831,979,687,674,729,686,600,570,670,616,594,544,482,infracciones_2023,documentacion
2023,1111,Expediente Infraccion de Transito,7429,138,103,553,536,596,778,951,726,560,826,1329,333,infracciones_2023,otras
2023,6762,"Carriles o vías prohíbidas (ciclovía,contramano en contracarril)",6985,297,255,300,440,694,882,512,433,977,711,1036,448,infracciones_2023,otras
2023,6186,"Violacion de semaforo (taxis, escolares , pasajeros, remises. Prestando servicio)",6930,327,711,1022,398,182,324,1122,407,720,711,701,305,infracciones_2023,otras
2023,7001,Infraccion regimen motovehiculos,6436,689,556,620,487,562,440,408,494,518,509,592,561,infracciones_2023,alcohol_otros
2023,6190,Falta poliza seguro contra terceros,6396,632,475,477,516,645,515,436,586,637,530,498,449,infracciones_2023,otras
2023,7045,Obstruccion de estacionamiento y/o circulacion,6305,291,277,485,621,602,577,627,717,593,605,613,297,infracciones_2023,alcohol_otros
2023,6100,Conducir sin portar la licencia,6282,702,538,513,539,555,550,476,512,514,510,463,410,infracciones_2023,documentacion
